Gene ID	Gene Symbol	h1a TPM	h1a Read Count	h1b TPM	h1b Read Count	h2a TPM	h2a Read Count	h2b TPM	h2b Read Count	h2c TPM	h2c Read Count	h1a FPKM	h1b FPKM	h2a FPKM	h2b FPKM	h2c FPKM
112268270	LOC112268270	0.0	0.0	0.0	0.0	0.13	2.07	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.0	0.0
112268271	LOC112268271	0.05	4.0	0.0	0.0	0.66	58.0	0.0	0.0	0.05	2.0	0.04	0.0	0.52	0.0	0.06
112268320	LOC112268320	0.08	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07	0.0	0.0	0.0	0.0
112268336	LOC112268336	0.0	0.0	0.0	0.0	1.31	11.22	0.0	0.0	0.0	0.0	0.0	0.0	1.04	0.0	0.0
112268337	LOC112268337	0.0	0.0	0.0	0.0	1.57	13.39	0.0	0.0	0.0	0.0	0.0	0.0	1.25	0.0	0.0
112268340	LOC112268340	0.77	6.17	0.0	0.0	0.39	3.37	0.0	0.0	0.0	0.0	0.69	0.0	0.31	0.0	0.0
112268342	LOC112268342	11.87	323.11	0.0	0.0	2.67	78.97	0.0	0.0	0.39	5.16	10.64	0.0	2.13	0.0	0.44
112268347	LOC112268347	0.26	4.98	0.0	0.0	0.05	1.06	0.99	4.5	0.11	1.0	0.23	0.0	0.04	0.91	0.12
112268350	LOC112268350	1.0	27.16	65.83	110.0	0.72	21.34	22.17	142.13	3.57	47.0	0.9	48.05	0.58	20.57	3.99
112268384	LOC112268384	3.22	109.62	0.0	0.0	1.55	57.4	0.0	0.0	0.18	3.0	2.89	0.0	1.24	0.0	0.2
112268387	LOC112268387	0.14	2.61	0.0	0.0	0.19	4.0	0.0	0.0	0.0	0.0	0.12	0.0	0.15	0.0	0.0
112268390	LOC112268390	0.09	1.38	0.0	0.0	0.0	0.0	0.0	0.0	0.25	2.0	0.08	0.0	0.0	0.0	0.28
112268395	LOC112268395	0.04	1.0	0.0	0.0	0.21	6.0	0.0	0.0	0.0	0.0	0.03	0.0	0.17	0.0	0.0
112268437	LOC112268437	0.42	17.66	0.0	0.0	0.2	9.02	0.0	0.0	0.0	0.0	0.37	0.0	0.16	0.0	0.0
11227	GALNT5	0.01	1.0	0.29	2.0	0.4	50.0	1.13	30.61	1.28	44.4	0.01	0.21	0.32	1.05	1.43
11228	RASSF8	1.69	98.0	0.0	0.0	10.62	672.0	7.08	88.27	3.18	92.0	1.51	0.0	8.46	6.57	3.55
1123	CHN1	4.08	93.0	0.0	0.0	7.84	193.0	0.0	0.0	0.75	8.0	3.66	0.0	6.25	0.0	0.83
11230	PRAF2	60.77	676.0	102.08	71.0	35.83	430.0	18.85	50.0	8.45	46.0	54.47	74.5	28.55	17.49	9.44
11231	SEC63	19.92	897.0	20.23	86.0	37.02	1583.0	4.56	45.0	7.2	132.0	17.85	14.76	29.5	4.24	8.04
11232	POLG2	7.51	111.0	0.0	0.0	7.01	112.0	3.14	11.0	1.53	11.0	6.74	0.0	5.59	2.91	1.71
11234	HPS5	7.65	370.0	0.0	0.0	5.39	287.0	10.78	122.0	3.83	89.0	6.86	0.0	4.3	10.01	4.28
11235	PDCD10	14.15	165.0	130.74	85.0	54.68	672.0	36.32	90.0	60.99	333.0	12.68	95.42	43.57	33.7	68.11
11236	RNF139	4.53	150.0	0.0	0.0	8.63	310.0	7.57	59.0	5.94	95.0	4.06	0.0	6.87	7.03	6.63
11237	RNF24	3.0	216.79	0.0	0.0	6.02	480.18	5.67	106.18	2.26	82.96	2.69	0.0	4.8	5.26	2.52
11238	CA5B	0.94	70.02	14.82	67.17	0.63	50.78	11.21	195.35	2.04	73.12	0.84	10.82	0.5	10.4	2.28
112398	EGLN2	67.59	1395.0	47.12	60.0	67.28	1505.0	61.28	299.0	40.74	408.0	60.58	34.39	53.61	56.86	45.5
112399	EGLN3	2.65	66.0	1.34	2.0	4.84	142.0	2.61	15.0	1.53	18.0	2.38	0.98	3.86	2.43	1.71
1124	CHN2	15.27	422.0	0.0	0.0	1.02	33.0	0.0	0.0	0.33	4.0	13.69	0.0	0.81	0.0	0.36
11240	PADI2	1.64	61.0	0.0	0.0	14.23	639.0	12.62	109.0	7.18	126.0	1.47	0.0	11.34	11.71	8.02
11243	PMF1	81.12	770.01	223.75	125.0	142.23	1463.19	82.08	179.49	83.24	390.51	72.71	163.3	113.33	76.16	92.97
11244	ZHX1	7.78	408.0	2.19	7.0	6.01	342.0	5.77	71.0	4.47	113.0	6.97	1.6	4.79	5.36	5.0
112441426	TMEM271	0.0	0.0	20.79	31.0	0.04	1.0	0.35	2.0	0.34	4.0	0.0	15.18	0.03	0.32	0.38
112441434	SHLD3	0.91	13.0	0.0	0.0	3.04	47.0	2.94	10.0	5.02	35.0	0.81	0.0	2.42	2.73	5.61
11245	GPR176	2.27	93.0	0.0	0.0	1.14	49.0	0.0	0.0	0.27	5.0	2.04	0.0	0.91	0.0	0.3
112464	CAVIN3	55.67	473.0	0.0	0.0	35.46	324.0	8.34	17.0	11.72	49.0	49.9	0.0	28.26	7.74	13.09
11247	NXPH4	1.18	16.0	0.0	0.0	25.25	435.0	6.6	18.0	2.32	13.0	1.06	0.0	20.12	6.12	2.6
112476	PRRT2	2.93	83.0	0.0	0.0	1.47	41.0	4.32	25.0	0.34	4.0	2.63	0.0	1.17	4.01	0.38
112479	ERI2	10.7	375.07	0.0	0.0	5.29	193.01	0.0	0.0	2.01	35.53	9.59	0.0	4.21	0.0	2.25
11248	NXPH3	0.05	3.0	0.0	0.0	0.03	2.0	0.0	0.0	0.0	0.0	0.04	0.0	0.02	0.0	0.0
112483	SAT2	520.22	3578.0	831.55	321.0	57.78	431.0	73.51	134.0	52.69	181.0	466.31	606.9	46.04	68.21	58.85
112487	DTD2	4.02	111.0	0.0	0.0	5.21	156.0	7.13	46.37	3.07	40.95	3.61	0.0	4.15	6.62	3.43
112495	GTF3C6	125.12	723.0	0.0	0.0	103.35	638.0	72.05	101.0	68.92	198.0	112.16	0.0	82.35	66.86	76.97
11250	GPR45	0.12	2.0	0.0	0.0	0.17	3.0	0.0	0.0	0.0	0.0	0.11	0.0	0.13	0.0	0.0
11251	PTGDR2	0.95	28.0	0.0	0.0	0.37	12.0	0.0	0.0	0.0	0.0	0.85	0.0	0.3	0.0	0.0
11252	PACSIN2	207.81	6983.0	29.78	57.0	43.86	1585.0	10.21	75.0	14.37	231.0	186.28	21.74	34.95	9.47	16.05
11253	MAN1B1	39.98	1157.0	0.0	0.0	31.87	1037.0	2.62	17.0	5.18	69.0	35.84	0.0	25.39	2.43	5.79
11254	SLC6A14	0.02	1.0	25.43	75.0	0.04	2.0	4.23	48.0	0.52	12.0	0.02	18.56	0.03	3.93	0.58
11255	HRH3	0.07	2.0	0.0	0.0	0.33	10.0	0.0	0.0	0.0	0.0	0.06	0.0	0.27	0.0	0.0
112574	SNX18	2.83	155.0	0.0	0.0	2.86	173.0	1.82	24.0	2.74	74.0	2.53	0.0	2.28	1.69	3.06
112577461	OOSP3	0.0	0.0	0.0	0.0	0.2	1.0	0.0	0.0	1.73	4.0	0.0	0.0	0.16	0.0	1.94
11258	DCTN3	65.79	411.0	0.0	0.0	87.4	584.0	107.43	165.0	72.21	223.0	58.97	0.0	69.64	99.68	80.64
11259	FILIP1L	3.12	106.0	0.0	0.0	5.99	223.0	2.0	12.0	0.12	2.0	2.79	0.0	4.77	1.86	0.14
11260	XPOT	22.74	1545.0	3.39	14.0	33.39	2485.0	16.42	266.0	15.03	490.0	20.38	2.48	26.6	15.24	16.79
112609	MRAP2	0.1	2.0	0.0	0.0	1.59	33.0	3.82	18.0	1.03	10.0	0.09	0.0	1.27	3.54	1.15
11261	CHP1	30.38	1006.0	34.96	71.0	68.38	2424.0	60.15	469.0	62.27	997.0	27.23	25.52	54.49	55.81	69.55
112611	RWDD2A	4.56	198.0	0.0	0.0	2.27	101.0	0.0	0.0	1.01	19.35	4.09	0.0	1.81	0.0	1.13
112616	CMTM7	6.5	109.0	0.0	0.0	19.98	375.0	18.89	75.0	4.26	37.0	5.82	0.0	15.92	17.53	4.76
11262	SP140	0.2	8.02	0.0	0.0	1.32	31.1	0.0	0.0	1.28	4.0	0.18	0.0	1.05	0.0	1.43
11264	PXMP4	12.03	735.85	17.2	63.35	3.57	238.0	6.56	93.81	2.06	60.89	10.79	12.56	2.85	6.09	2.31
11266	DUSP12	6.21	70.0	0.0	0.0	26.41	327.0	26.25	69.0	25.02	140.0	5.57	0.0	21.05	24.35	27.94
11267	SNF8	149.08	1491.0	449.56	236.0	112.66	1628.0	91.48	254.0	99.17	551.0	133.63	328.11	89.77	84.88	110.76
11269	DDX19B	11.83	402.0	0.0	0.0	23.11	851.33	12.07	91.82	7.52	122.25	10.61	0.0	18.42	11.2	8.4
112694756	LOC112694756	16.35	392.2	0.0	0.0	22.1	577.27	0.0	0.0	6.52	75.58	14.66	0.0	17.61	0.0	7.28
11270	NRM	211.39	2184.0	77.47	42.0	74.22	930.0	22.84	59.0	9.65	50.0	189.49	56.54	59.14	21.19	10.78
112703	FAM71E1	4.68	57.0	16.18	12.0	7.86	102.0	4.24	12.0	2.81	14.0	4.19	11.81	6.26	3.93	3.14
112714	TUBA3E	1.14	16.0	0.0	0.0	0.2	3.0	0.0	0.0	0.0	0.0	1.02	0.0	0.16	0.0	0.0
11272	PRR4	11.76	38.0	0.0	0.0	1.77	6.0	0.0	0.0	1.82	3.0	10.54	0.0	1.41	0.0	2.03
112724	RDH13	12.03	247.01	39.83	65.96	22.82	489.24	33.25	201.45	9.25	109.56	10.78	29.07	18.18	30.85	10.33
11273	ATXN2L	114.04	5078.0	22.32	58.0	73.45	3536.0	11.09	110.0	8.91	179.0	102.22	16.29	58.52	10.29	9.95
11274	USP18	15.15	276.0	0.0	0.0	7.81	160.0	4.83	25.0	2.07	19.0	13.58	0.0	6.23	4.48	2.31
11275	KLHL2	4.91	134.0	0.0	0.0	3.97	128.0	1.12	7.0	1.17	15.0	4.4	0.0	3.16	1.04	1.31
112752	IFT43	81.57	507.0	50.46	20.0	33.08	221.0	0.0	0.0	27.09	84.0	73.12	36.83	26.36	0.0	30.25
112755	STX1B	4.61	218.0	44.86	129.0	0.41	21.0	5.43	60.0	0.79	18.0	4.14	32.74	0.33	5.04	0.89
11276	SYNRG	4.57	392.0	12.03	65.28	5.54	451.99	13.28	276.48	3.87	166.24	4.1	8.78	4.41	12.32	4.33
11277	TREX1	114.3	1059.24	111.54	65.0	57.85	577.11	44.18	98.0	31.63	143.89	102.46	81.41	46.1	41.0	35.32
112770	GLMP	364.5	4628.0	152.41	108.0	64.39	990.0	28.13	89.0	26.74	185.0	326.72	111.23	51.31	26.1	29.86
11278	KLF12	2.24	267.0	0.0	0.0	1.61	208.0	0.0	0.0	0.21	12.0	2.01	0.0	1.28	0.0	0.24
11279	KLF8	0.08	7.0	0.0	0.0	0.2	21.0	0.34	7.67	0.11	5.0	0.07	0.0	0.16	0.32	0.12
1128	CHRM1	0.0	0.0	0.0	0.0	3.94	111.0	0.0	0.0	0.24	3.0	0.0	0.0	3.14	0.0	0.27
11280	SCN11A	0.2	14.01	40.15	161.6	0.14	10.3	15.5	256.5	1.6	54.18	0.18	29.3	0.11	14.38	1.79
11281	POU6F2	0.0	0.0	0.0	0.0	0.04	3.0	0.58	9.0	0.0	0.0	0.0	0.0	0.03	0.54	0.0
112812	FDX2	48.7	405.0	247.64	130.0	36.58	327.0	49.61	99.0	26.39	108.0	43.66	180.74	29.15	46.04	29.47
112817	HOGA1	13.69	279.0	2.65	4.0	1.04	24.0	4.56	22.04	1.16	11.0	12.27	1.94	0.83	4.23	1.3
11282	MGAT4B	94.57	2216.0	59.98	81.0	225.78	5720.0	34.39	178.0	60.59	660.0	84.77	43.78	179.9	31.91	67.67
11283	CYP4F8	0.13	2.0	0.0	0.0	0.09	3.0	0.0	0.0	0.35	5.0	0.11	0.0	0.07	0.0	0.39
11284	PNKP	34.02	560.0	0.0	0.0	28.57	509.0	8.2	32.0	8.74	70.0	30.5	0.0	22.77	7.61	9.76
112840	WDR89	4.65	152.0	0.0	0.0	7.5	264.0	0.0	0.0	2.67	43.0	4.17	0.0	5.97	0.0	2.98
112849	L3HYPDH	18.19	686.0	20.52	56.0	5.93	206.0	0.0	0.0	1.41	17.0	16.3	14.98	4.73	0.0	1.58
11285	B4GALT7	28.18	454.0	0.0	0.0	41.41	723.0	15.73	60.0	10.73	84.0	25.26	0.0	33.0	14.6	11.99
112858	TP53RK	7.33	241.0	24.3	49.0	9.19	328.0	13.18	102.0	7.8	124.0	6.57	17.74	7.32	12.23	8.71
112869	SGF29	81.44	829.0	0.0	0.0	35.01	392.0	14.68	35.0	7.86	39.0	73.0	0.0	27.89	13.62	8.78
112885	PHF21B	0.0	0.0	0.0	0.0	0.08	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06	0.0	0.0
112936	VPS26B	37.26	1411.99	19.17	45.0	28.15	1166.0	2.66	24.0	7.4	137.0	33.4	13.99	22.43	2.47	8.26
112937	GLB1L3	1.42	29.57	89.47	134.51	0.0	0.0	7.65	54.62	0.93	15.2	1.28	65.3	0.0	7.1	1.03
112939	NACC1	36.01	1732.0	28.22	83.0	41.46	2170.0	7.7	87.0	8.19	190.0	32.28	20.6	33.03	7.14	9.14
112942	CFAP36	22.84	236.0	0.0	0.0	26.61	298.0	21.22	52.0	22.47	113.0	20.48	0.0	21.2	19.69	25.1
112950	MED8	40.76	762.0	0.0	0.0	25.47	523.0	30.91	140.0	21.08	196.0	36.54	0.0	20.3	28.68	23.55
112970	KTI12	7.84	127.0	0.0	0.0	14.66	257.0	4.69	18.0	6.98	55.0	7.03	0.0	11.68	4.35	7.79
113	ADCY7	0.95	51.49	0.0	0.0	3.04	212.75	0.0	0.0	0.56	7.0	0.85	0.0	2.42	0.0	0.63
1130	LYST	2.86	367.0	0.0	0.0	0.83	117.0	1.2	43.0	1.25	79.0	2.56	0.0	0.66	1.11	1.4
113000	RPUSD1	52.7	950.0	55.07	61.0	53.93	1090.0	18.63	79.0	12.17	113.0	47.24	40.2	42.97	17.29	13.6
113026	PLCD3	4.23	176.16	41.95	169.75	48.14	2081.1	38.75	592.39	23.53	547.42	3.79	30.61	38.35	35.96	26.28
11309	SLCO2B1	10.66	445.0	16.53	42.0	5.31	241.0	0.0	0.0	0.4	8.0	9.56	12.07	4.23	0.0	0.44
1131	CHRM3	0.99	95.63	14.66	86.0	1.02	107.28	6.89	161.13	2.14	99.77	0.89	10.7	0.82	6.39	2.39
11311	VPS45	29.52	687.0	0.0	0.0	22.54	569.0	1.88	10.0	10.9	124.0	26.47	0.0	17.96	1.75	12.18
113115	MTFR2	4.98	70.0	0.0	0.0	20.61	323.0	4.56	15.0	5.77	39.0	4.46	0.0	16.42	4.23	6.45
11313	LYPLA2	114.52	1825.0	0.0	0.0	186.83	3202.0	143.97	525.0	96.04	729.0	102.65	0.0	148.87	133.59	107.26
113130	CDCA5	8.58	210.0	0.0	0.0	48.33	1305.0	3.75	22.0	6.39	77.0	7.69	0.0	38.51	3.48	7.13
11314	CD300A	2.59	37.0	0.0	0.0	5.26	73.0	9.07	25.0	2.48	14.0	2.33	0.0	4.19	8.42	2.77
113146	AHNAK2	0.01	3.0	0.0	0.0	0.76	168.48	0.16	7.78	0.32	31.03	0.01	0.0	0.61	0.15	0.35
11315	PARK7	309.68	2358.0	0.0	0.0	347.86	2836.0	206.86	353.0	176.65	640.0	277.59	0.0	277.18	191.93	197.3
11316	COPE	434.27	4130.0	676.67	338.0	330.37	3390.0	426.51	905.0	301.34	1375.0	389.26	493.86	263.24	395.74	336.55
11317	RBPJL	0.0	0.0	40.7	63.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.71	0.0	0.0	0.0
113174	SAAL1	8.18	120.0	0.0	0.0	23.07	366.0	0.0	0.0	5.74	41.0	7.33	0.0	18.38	0.0	6.41
113177	IZUMO4	2.06	17.0	0.0	0.0	4.17	36.0	0.0	0.0	0.83	3.0	1.85	0.0	3.32	0.0	0.93
113178	SCAMP4	52.56	1275.0	0.0	0.0	60.3	1625.0	11.56	65.54	6.63	80.9	47.11	0.0	48.05	10.72	7.41
113179	ADAT3	10.72	146.0	36.37	29.0	16.19	250.0	0.33	1.0	4.32	27.0	9.6	26.54	12.9	0.3	4.83
11318	GPR182	0.25	8.0	0.0	0.0	0.41	15.0	0.0	0.0	0.0	0.0	0.23	0.0	0.33	0.0	0.0
113189	CHST14	11.21	241.0	19.62	26.0	5.45	127.0	0.0	0.0	0.0	0.0	10.05	14.32	4.34	0.0	0.0
11319	ECD	11.95	325.0	0.0	0.0	19.55	625.0	15.71	77.0	4.79	67.0	10.71	0.0	15.58	14.58	5.35
1132	CHRM4	0.24	7.0	0.0	0.0	0.16	5.0	0.0	0.0	0.57	8.0	0.22	0.0	0.13	0.0	0.63
11320	MGAT4A	4.25	245.36	13.05	73.07	5.94	363.09	11.03	237.73	2.77	122.67	3.81	9.52	4.73	10.24	3.1
113201	GOLM2	16.36	658.0	4.92	12.05	26.17	1151.0	9.61	91.36	5.91	114.0	14.66	3.59	20.86	8.92	6.6
11321	GPN1	9.54	159.29	0.0	0.0	32.86	636.66	20.52	74.0	27.69	218.73	8.55	0.0	26.18	19.04	30.93
11322	TMC6	3.41	96.86	26.48	28.0	53.98	1806.09	20.95	122.4	9.41	112.99	3.06	19.33	43.01	19.44	10.51
113220	KIF12	34.88	650.0	0.0	0.0	10.52	213.0	6.93	32.0	0.55	6.0	31.27	0.0	8.39	6.43	0.61
113230	MISP3	18.65	263.0	0.0	0.0	24.0	366.0	12.84	43.0	13.38	92.0	16.71	0.0	19.13	11.91	14.95
113235	SLC46A1	20.25	1422.31	12.12	50.0	7.08	537.84	2.09	33.14	1.36	44.26	18.15	8.84	5.64	1.94	1.52
113246	C12orf57	177.25	587.0	1093.02	235.0	888.67	3172.0	1217.51	1038.0	1024.31	1763.0	158.88	797.73	708.09	1129.68	1144.0
11325	DDX42	46.91	1801.0	0.0	0.0	58.56	2460.0	10.75	95.0	15.49	289.0	42.04	0.0	46.66	9.98	17.3
113251	LARP4	16.7	999.0	0.0	0.0	16.68	1088.0	3.35	53.0	7.42	229.0	14.97	0.0	13.29	3.1	8.28
11326	VSIG4	3.44	59.0	0.0	0.0	7.99	136.0	0.0	0.0	1.61	12.0	3.08	0.0	6.36	0.0	1.8
113263	GLCCI1	1.82	92.0	4.53	14.0	1.53	84.0	2.02	24.0	0.53	13.0	1.63	3.31	1.22	1.87	0.6
113277	TMEM106A	2.06	70.0	17.77	33.11	1.09	39.43	1.72	13.01	0.68	9.99	1.85	12.97	0.87	1.59	0.76
113278	SLC52A3	10.6	281.0	0.0	0.0	14.96	444.0	3.53	22.0	1.41	18.0	9.5	0.0	11.92	3.27	1.57
11328	FKBP9	27.26	780.0	58.12	98.0	29.14	971.0	7.18	47.0	3.12	44.0	24.44	42.42	23.22	6.66	3.48
11329	STK38	7.33	261.0	64.95	92.0	36.4	1399.0	12.14	101.0	11.5	170.0	6.57	47.4	29.01	11.26	12.84
1133	CHRM5	0.72	42.17	0.0	0.0	0.02	1.0	0.65	9.0	0.0	0.0	0.64	0.0	0.01	0.6	0.0
11330	CTRC	0.19	6.57	85.64	187.25	0.13	5.0	28.43	233.69	4.59	78.77	0.17	62.51	0.11	26.38	5.13
11331	PHB2	90.26	1124.0	156.12	116.0	736.09	9899.0	398.24	1182.0	255.25	1552.0	80.91	113.94	586.52	369.51	285.07
11332	ACOT7	56.52	754.0	0.0	0.0	91.92	1412.0	36.41	110.0	35.36	225.0	50.66	0.0	73.24	33.78	39.49
11333	PDAP1	36.24	955.0	18.52	30.0	95.97	2744.0	43.77	272.0	45.93	586.0	32.49	13.52	76.47	40.61	51.29
11334	TUSC2	29.38	468.0	140.8	139.0	50.01	862.0	37.6	142.0	41.16	319.0	26.34	102.76	39.85	34.89	45.97
11335	CBX3	35.24	732.0	0.0	0.0	138.76	3060.0	77.27	369.0	68.82	680.0	31.59	0.0	110.56	71.69	76.86
11336	EXOC3	11.58	331.0	19.37	34.0	25.75	799.0	3.56	24.0	4.77	66.0	10.38	14.13	20.52	3.31	5.33
11337	GABARAP	262.27	3093.0	653.41	481.0	367.43	4677.0	492.34	1383.0	443.63	2557.0	235.09	476.89	292.77	456.82	495.47
11338	U2AF2	66.52	1516.0	0.0	0.0	178.18	4221.0	64.05	345.0	44.67	474.0	59.63	0.0	141.98	59.43	49.89
11339	OIP5	5.14	53.0	0.0	0.0	12.13	134.0	6.19	14.0	4.49	23.0	4.6	0.0	9.67	5.74	5.02
1134	CHRNA1	0.0	0.0	0.0	0.0	0.53	11.0	0.22	1.0	0.11	1.0	0.0	0.0	0.42	0.2	0.12
11340	EXOSC8	32.81	331.49	0.0	0.0	59.08	652.07	47.01	113.0	33.97	167.52	29.41	0.0	47.08	43.62	37.94
113402	SFT2D1	14.96	128.0	0.0	0.0	103.28	950.0	20.97	43.0	39.22	165.0	13.41	0.0	82.3	19.45	43.81
11341	SCRG1	0.07	3.0	3.94	10.68	0.0	0.0	9.13	91.02	1.21	24.66	0.06	2.88	0.0	8.47	1.35
113419	TEX261	20.82	728.1	0.0	0.0	47.82	1816.69	10.65	87.63	7.99	135.0	18.66	0.0	38.11	9.88	8.92
11342	RNF13	20.15	423.0	0.0	0.0	23.03	587.0	12.21	63.0	7.57	83.0	18.06	0.0	18.35	11.33	8.46
11343	MGLL	26.08	1124.0	99.92	266.0	6.13	301.0	18.12	188.0	12.36	257.0	23.38	72.92	4.89	16.82	13.81
11344	TWF2	18.17	275.0	0.0	0.0	66.15	1083.0	22.28	80.0	29.58	218.0	16.29	0.0	52.71	20.67	33.04
113444	SMIM12	11.49	494.0	29.19	83.9	17.99	839.0	21.91	192.82	11.31	236.34	10.3	21.3	14.34	20.33	12.64
11345	GABARAPL2	53.9	425.0	0.0	0.0	78.16	662.0	133.01	252.0	108.87	423.0	48.31	0.0	62.28	123.41	121.59
113451	AZIN2	7.18	151.0	0.0	0.0	2.84	71.0	2.6	11.0	1.9	16.0	6.43	0.0	2.26	2.41	2.12
113452	TMEM54	47.52	404.0	21.03	9.0	289.42	2646.0	282.93	576.0	246.34	1036.0	42.59	15.35	230.61	262.52	275.12
113455421	DERPC	14.11	372.03	0.0	0.0	48.24	1341.11	36.8	184.0	29.29	327.75	12.65	0.0	38.44	34.14	32.72
113457	TUBA3D	3.48	49.0	0.0	0.0	0.39	6.0	0.0	0.0	0.0	0.0	3.12	0.0	0.31	0.0	0.0
11346	SYNPO	19.48	1123.0	0.0	0.0	11.24	739.0	4.14	59.0	1.25	37.0	17.46	0.0	8.96	3.84	1.4
1135	CHRNA2	0.19	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.17	0.0	0.0	0.0	0.0
113510	HELQ	1.98	69.0	0.0	0.0	3.91	132.0	0.0	0.0	3.51	50.0	1.77	0.0	3.11	0.0	3.92
113523638	SMIM41	3.14	41.0	0.0	0.0	4.47	63.0	14.82	46.0	5.34	34.0	2.82	0.0	3.56	13.75	5.96
113540	CMTM1	1.0	8.97	0.0	0.0	0.13	1.23	0.0	0.0	1.97	2.0	0.9	0.0	0.1	0.0	2.2
1136	CHRNA3	0.0	0.0	0.0	0.0	0.61	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.49	0.0	0.0
113612	CYP2U1	2.57	119.0	0.0	0.0	1.83	96.0	0.0	0.0	0.14	3.0	2.3	0.0	1.46	0.0	0.16
113622	ADPRHL1	4.57	84.0	0.0	0.0	7.97	158.0	3.71	16.0	2.03	18.0	4.1	0.0	6.35	3.44	2.27
113655	MFSD3	30.38	514.0	0.0	0.0	24.25	433.0	7.59	26.0	4.83	34.0	27.23	0.0	19.32	7.04	5.4
113675	SDSL	40.55	473.0	50.02	36.0	10.11	128.0	6.92	19.0	15.11	86.0	36.35	36.51	8.06	6.42	16.87
1137	CHRNA4	3.34	159.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.99	0.0	0.0	0.0	0.0
113730	KLHDC7B	2.24	123.0	0.0	0.0	0.65	39.0	0.0	0.0	0.15	4.0	2.01	0.0	0.52	0.0	0.17
113763	ZBED6CL	20.04	589.0	0.0	0.0	2.22	71.0	0.0	0.0	0.63	9.0	17.96	0.0	1.77	0.0	0.71
113791	PIK3IP1	3.5	85.0	0.0	0.0	4.95	130.0	0.0	0.0	1.96	23.0	3.14	0.0	3.94	0.0	2.18
1138	CHRNA5	0.16	6.0	0.0	0.0	4.13	170.0	0.59	4.0	0.86	12.0	0.14	0.0	3.29	0.54	0.96
113802	HENMT1	8.93	139.0	0.0	0.0	24.02	409.0	1.72	6.0	6.72	51.0	8.01	0.0	19.14	1.6	7.51
113828	FAM83F	0.05	9.0	7.41	78.0	3.03	571.0	2.56	104.0	1.2	100.0	0.05	5.4	2.41	2.38	1.34
113829	SLC35A4	47.81	1438.0	14.08	26.0	85.47	2791.0	54.75	388.0	33.74	491.0	42.86	10.28	68.1	50.8	37.69
113835	ZNF257	1.1	44.0	0.43	1.0	0.05	2.0	2.0	18.0	0.22	4.0	0.98	0.31	0.04	1.86	0.24
113878	DTX2	13.17	310.0	0.0	0.0	58.04	1420.0	13.62	78.0	14.37	157.0	11.81	0.0	46.24	12.64	16.05
1139	CHRNA7	0.04	2.28	0.0	0.0	1.49	107.22	0.0	0.0	0.22	6.48	0.03	0.0	1.19	0.0	0.25
1140	CHRNB1	16.64	430.1	208.09	330.83	9.14	256.24	63.25	385.69	7.82	97.89	14.91	151.87	7.28	58.68	8.73
114026	ZIM3	0.0	0.0	0.0	0.0	0.0	0.0	0.64	4.02	0.16	2.0	0.0	0.0	0.0	0.59	0.17
114034	TOE1	12.73	233.16	0.0	0.0	19.15	387.0	17.53	73.0	9.88	94.0	11.41	0.0	15.26	16.27	11.03
114049	BUD23	85.38	895.0	1.72	1.0	162.15	1831.0	81.8	226.0	45.47	233.0	76.53	1.26	129.21	75.9	50.78
114088	TRIM9	2.53	128.0	20.44	77.0	0.07	4.0	0.0	0.0	0.03	1.0	2.27	14.92	0.06	0.0	0.04
1141	CHRNB2	0.49	56.01	2.79	19.48	0.37	46.19	4.86	130.3	1.07	59.15	0.44	2.04	0.3	4.51	1.2
114108587	ATF7-NPFF	0.0	0.0	0.0	0.0	0.0	0.0	3.76	14.23	0.0	0.0	0.0	0.0	0.0	3.49	0.0
114112	TXNRD3	1.24	37.0	0.0	0.0	1.85	59.0	1.33	9.0	0.36	5.0	1.11	0.0	1.47	1.24	0.4
114118903	ARHGAP11A-SCG5	0.0	0.0	0.0	0.0	0.13	4.67	0.0	0.0	0.0	0.0	0.0	0.0	0.11	0.0	0.0
114131	UCN3	0.0	0.0	0.0	0.0	0.25	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.0
114132	SIGLEC11	0.28	8.99	0.0	0.0	0.25	7.17	0.89	6.0	0.0	0.0	0.25	0.0	0.2	0.82	0.0
114134	SLC2A13	4.05	315.0	34.67	99.0	1.2	77.0	0.84	15.97	0.76	28.9	3.63	25.3	0.96	0.78	0.84
114294	LACTB	14.13	278.0	0.0	0.0	14.97	310.0	5.31	23.99	7.01	69.0	12.66	0.0	11.93	4.92	7.83
1143	CHRNB4	0.07	1.0	0.0	0.0	1.04	21.0	0.0	0.0	0.0	0.0	0.06	0.0	0.83	0.0	0.0
114327	EFHC1	10.75	801.0	0.0	0.0	1.6	130.0	0.0	0.0	0.03	1.0	9.64	0.0	1.28	0.0	0.03
114335	CGB1	0.0	0.0	0.0	0.0	0.19	1.04	0.0	0.0	0.0	0.0	0.0	0.0	0.15	0.0	0.0
